timestamp,rows,time_taken,energy_consumption,previous_temp,previous_humi,current_temp,current_humi,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
1734706284,"[4709, 4710, 4711, 4712, 4713, 4714, 4715]","[np.int64(386), np.int64(654), np.int64(1468), np.int64(1799), np.int64(2183), np.int64(2454), np.int64(3269)]","[np.float64(1.0200000000000102), np.float64(1.0499900000000082), np.float64(1.0999999999999943), np.float64(1.1199999999999761), np.float64(1.1400000000000148), np.float64(1.1599999999999966), np.float64(1.2199999999999989)]","[np.float64(23.5), np.float64(23.429), np.float64(23.371), np.float64(23.357), np.float64(23.433), np.float64(23.329), np.float64(23.371)]","[np.float64(54.286), np.float64(54.812), np.float64(54.75), np.float64(55.5), np.float64(55.429), np.float64(55.188), np.float64(55.438)]",23.486,54.375,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734002017,"[2467, 2468, 2469, 2470, 2471, 2472, 2473, 2474, 2475, 2476]","[np.int64(389), np.int64(660), np.int64(1046), np.int64(1328), np.int64(1688), np.int64(2032), np.int64(2310), np.int64(2702), np.int64(3024), np.int64(3357)]","[np.float64(0.7300000000000182), np.float64(1.3500000000003638), np.float64(2.4399899999998524), np.float64(3.150000000000091), np.float64(3.869999999999891), np.float64(4.720000000000255), np.float64(5.809999999999945), np.float64(6.679990000000089), np.float64(7.370000000000346), np.float64(8.38000000000011)]","[np.float64(23.467), np.float64(23.486), np.float64(23.55), np.float64(23.4), np.float64(23.443), np.float64(23.583), np.float64(23.514), np.float64(23.467), np.float64(23.317), np.float64(23.517)]","[np.float64(56.5), np.float64(56.625), np.float64(56.286), np.float64(55.625), np.float64(56.125), np.float64(56.357), np.float64(55.375), np.float64(55.786), np.float64(54.571), np.float64(53.571)]",23.486,56.25,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1733402576,"[504, 505, 506, 507, 508, 509, 510, 511, 512, 513]","[np.int64(388), np.int64(662), np.int64(1045), np.int64(1321), np.int64(1710), np.int64(1980), np.int64(2337), np.int64(2695), np.int64(2970), np.int64(3360)]","[np.float64(0.5199999999995271), np.float64(1.199999999999818), np.float64(1.6999999999993634), np.float64(2.2799999999997453), np.float64(2.8899999999998727), np.float64(3.7899899999997615), np.float64(3.9200000000000728), np.float64(4.360000000000127), np.float64(5.019999999999527), np.float64(5.559999999999945)]","[np.float64(23.58), np.float64(23.4), np.float64(23.4), np.float64(23.314), np.float64(23.317), np.float64(23.186), np.float64(23.257), np.float64(23.55), np.float64(23.514), np.float64(23.417)]","[np.float64(56.417), np.float64(56.125), np.float64(56.071), np.float64(56.688), np.float64(56.071), np.float64(56.062), np.float64(57.312), np.float64(58.429), np.float64(58.938), np.float64(58.929)]",23.486,56.5,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
1734699463,[],[],[],[],[],23.483,56.143,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734697284,"[4689, 4690, 4691, 4692, 4693, 4694, 4695, 4696]","[np.int64(383), np.int64(656), np.int64(1467), np.int64(1852), np.int64(2179), np.int64(2490), np.int64(3268), np.int64(3600)]","[np.float64(1.009999999999991), np.float64(1.0400000000000205), np.float64(1.0900000000000034), np.float64(1.1199900000000014), np.float64(1.1399999999999864), np.float64(0.1599999999999966), np.float64(1.210000000000008), np.float64(1.240000000000009)]","[np.float64(23.433), np.float64(23.329), np.float64(23.357), np.float64(23.4), np.float64(23.483), np.float64(23.5), np.float64(23.457), np.float64(23.457)]","[np.float64(55.571), np.float64(55.625), np.float64(55.5), np.float64(55.571), np.float64(56.143), np.float64(56.357), np.float64(55.0), np.float64(54.312)]",23.483,56.5,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1733396365,"[485, 486, 487, 488]","[np.int64(271), np.int64(668), np.int64(931), np.int64(1324)]","[np.float64(1.1000000000003638), np.float64(1.599999999999909), np.float64(2.230000000000018), np.float64(3.019999999999982)]","[np.float64(23.614), np.float64(23.8), np.float64(23.914), np.float64(24.067)]","[np.float64(61.875), np.float64(62.286), np.float64(61.938), np.float64(61.929)]",23.48,62.25,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
1734004719,"[2475, 2476, 2477, 2478, 2479, 2480, 2481, 2482, 2483, 2484]","[np.int64(322), np.int64(655), np.int64(928), np.int64(1314), np.int64(1588), np.int64(1976), np.int64(2248), np.int64(2587), np.int64(2962), np.int64(3238)]","[np.float64(0.6900100000002567), np.float64(1.7000100000000202), np.float64(2.350010000000111), np.float64(3.25), np.float64(3.930000000000291), np.float64(4.820010000000366), np.float64(5.370010000000093), np.float64(6.110009999999875), np.float64(6.870010000000093), np.float64(7.42000999999982)]","[np.float64(23.317), np.float64(23.517), np.float64(23.414), np.float64(23.467), np.float64(23.371), np.float64(23.417), np.float64(23.343), np.float64(23.371), np.float64(23.367), np.float64(23.286)]","[np.float64(54.571), np.float64(53.571), np.float64(53.75), np.float64(53.643), np.float64(53.938), np.float64(53.429), np.float64(53.0), np.float64(52.062), np.float64(52.357), np.float64(52.125)]",23.467,55.786,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1734001744,"[2466, 2467, 2468, 2469, 2470, 2471, 2472, 2473, 2474, 2475]","[np.int64(273), np.int64(662), np.int64(933), np.int64(1319), np.int64(1601), np.int64(1961), np.int64(2305), np.int64(2583), np.int64(2975), np.int64(3297)]","[np.float64(1.2099999999995816), np.float64(1.9399999999995998), np.float64(2.5599999999999454), np.float64(3.649989999999434), np.float64(4.359999999999673), np.float64(5.0799999999994725), np.float64(5.929999999999836), np.float64(7.019999999999527), np.float64(7.8899899999996705), np.float64(8.579999999999927)]","[np.float64(23.486), np.float64(23.467), np.float64(23.486), np.float64(23.55), np.float64(23.4), np.float64(23.443), np.float64(23.583), np.float64(23.514), np.float64(23.467), np.float64(23.317)]","[np.float64(56.25), np.float64(56.5), np.float64(56.625), np.float64(56.286), np.float64(55.625), np.float64(56.125), np.float64(56.357), np.float64(55.375), np.float64(55.786), np.float64(54.571)]",23.467,56.857,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1734534638,"[4145, 4146, 4147, 4148, 4149, 4150, 4151, 4152, 4153, 4154]","[np.int64(275), np.int64(653), np.int64(986), np.int64(1321), np.int64(1650), np.int64(1924), np.int64(2315), np.int64(2585), np.int64(2972), np.int64(3244)]","[np.float64(0.4500100000000202), np.float64(1.200010000000475), np.float64(2.0599999999999454), np.float64(2.4900100000004386), np.float64(2.9600100000002385), np.float64(3.7100100000002385), np.float64(4.640000000000327), np.float64(5.050010000000384), np.float64(5.850000000000364), np.float64(6.550010000000384)]","[np.float64(23.533), np.float64(23.5), np.float64(23.533), np.float64(23.3), np.float64(23.517), np.float64(23.457), np.float64(23.56), np.float64(23.4), np.float64(23.5), np.float64(23.443)]","[np.float64(54.857), np.float64(54.062), np.float64(54.286), np.float64(54.643), np.float64(54.5), np.float64(53.5), np.float64(54.5), np.float64(53.312), np.float64(54.214), np.float64(53.625)]",23.467,54.786,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
1734710268,"[4718, 4719, 4720]","[np.int64(272), np.int64(662), np.int64(931)]","[np.float64(0.020010000000013406), np.float64(0.05001000000001454), np.float64(0.07001000000002477)]","[np.float64(23.443), np.float64(23.517), np.float64(23.457)]","[np.float64(56.0), np.float64(55.571), np.float64(55.375)]",23.467,55.643,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734006033,"[2479, 2480, 2481, 2482, 2483, 2484, 2485, 2486, 2487, 2488]","[np.int64(274), np.int64(662), np.int64(934), np.int64(1273), np.int64(1648), np.int64(1924), np.int64(2313), np.int64(2584), np.int64(2979), np.int64(3244)]","[np.float64(0.680000000000291), np.float64(1.5700100000003658), np.float64(2.120010000000093), np.float64(2.8600099999998747), np.float64(3.620010000000093), np.float64(4.17000999999982), np.float64(5.080010000000129), np.float64(5.6300099999998565), np.float64(6.2899899999997615), np.float64(7.050009999999929)]","[np.float64(23.371), np.float64(23.417), np.float64(23.343), np.float64(23.371), np.float64(23.367), np.float64(23.286), np.float64(23.333), np.float64(23.167), np.float64(23.317), np.float64(23.171)]","[np.float64(53.938), np.float64(53.429), np.float64(53.0), np.float64(52.062), np.float64(52.357), np.float64(52.125), np.float64(51.571), np.float64(51.857), np.float64(51.786), np.float64(51.688)]",23.467,53.643,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1734711590,"[4722, 4723, 4724, 4725, 4726, 4727, 4728, 4729, 4730, 4731]","[np.int64(270), np.int64(657), np.int64(936), np.int64(1298), np.int64(1644), np.int64(1921), np.int64(2309), np.int64(2578), np.int64(2973), np.int64(3295)]","[np.float64(0.029999999999972715), np.float64(1.0500000000000114), np.float64(0.07999999999998408), np.float64(0.08999999999997499), np.float64(1.119989999999973), np.float64(0.13999999999998636), np.float64(0.1599999999999966), np.float64(1.1800000000000068), np.float64(0.19999999999998863), np.float64(1.2300000000000182)]","[np.float64(23.4), np.float64(23.45), np.float64(23.357), np.float64(23.386), np.float64(23.383), np.float64(23.271), np.float64(23.367), np.float64(23.3), np.float64(23.383), np.float64(23.367)]","[np.float64(54.312), np.float64(54.571), np.float64(54.375), np.float64(54.188), np.float64(54.143), np.float64(54.188), np.float64(54.0), np.float64(54.312), np.float64(54.643), np.float64(54.857)]",23.467,54.857,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734002406,"[2468, 2469, 2470, 2471, 2472, 2473, 2474, 2475, 2476, 2477]","[np.int64(271), np.int64(657), np.int64(939), np.int64(1299), np.int64(1643), np.int64(1921), np.int64(2313), np.int64(2635), np.int64(2968), np.int64(3241)]","[np.float64(0.6200000000003456), np.float64(1.7099899999998343), np.float64(2.4200000000000728), np.float64(3.1399999999998727), np.float64(3.9900000000002365), np.float64(5.079999999999927), np.float64(5.949990000000071), np.float64(6.640000000000327), np.float64(7.650000000000091), np.float64(8.300000000000182)]","[np.float64(23.486), np.float64(23.55), np.float64(23.4), np.float64(23.443), np.float64(23.583), np.float64(23.514), np.float64(23.467), np.float64(23.317), np.float64(23.517), np.float64(23.414)]","[np.float64(56.625), np.float64(56.286), np.float64(55.625), np.float64(56.125), np.float64(56.357), np.float64(55.375), np.float64(55.786), np.float64(54.571), np.float64(53.571), np.float64(53.75)]",23.467,56.5,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1734539916,[4161],[np.int64(335)],[np.float64(0.6799999999998363)],[np.float64(23.25)],[np.float64(54.571)],23.46,54.417,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
1734711199,[],[],[],[],[],23.457,55.375,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734700552,[4696],[np.int64(332)],[np.float64(0.030000000000001137)],[np.float64(23.457)],[np.float64(54.312)],23.457,55.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734536562,"[4151, 4152, 4153, 4154, 4155, 4156, 4157, 4158, 4159, 4160]","[np.int64(391), np.int64(661), np.int64(1048), np.int64(1320), np.int64(1708), np.int64(1981), np.int64(2326), np.int64(2697), np.int64(3025), np.int64(3354)]","[np.float64(0.9299900000000889), np.float64(1.3400000000001455), np.float64(2.1399900000001253), np.float64(2.8400000000001455), np.float64(3.7599999999997635), np.float64(4.5900000000001455), np.float64(5.130000000000109), np.float64(5.769999999999982), np.float64(6.279990000000453), np.float64(7.110000000000127)]","[np.float64(23.56), np.float64(23.4), np.float64(23.5), np.float64(23.443), np.float64(23.45), np.float64(23.429), np.float64(23.4), np.float64(23.417), np.float64(23.3), np.float64(23.46)]","[np.float64(54.5), np.float64(53.312), np.float64(54.214), np.float64(53.625), np.float64(54.071), np.float64(53.188), np.float64(53.188), np.float64(53.714), np.float64(54.143), np.float64(54.417)]",23.457,53.5,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
1733393007,"[475, 476, 477, 478, 479, 480, 481, 482]","[np.int64(388), np.int64(660), np.int64(1045), np.int64(1331), np.int64(1703), np.int64(1980), np.int64(2310), np.int64(2694)]","[np.float64(0.36001000000032946), np.float64(1.0300099999999475), np.float64(1.4700000000002547), np.float64(1.9200100000002749), np.float64(2.490009999999984), np.float64(3.050010000000384), np.float64(3.5900000000006003), np.float64(4.030010000000857)]","[np.float64(23.5), np.float64(23.343), np.float64(23.3), np.float64(23.229), np.float64(23.26), np.float64(23.129), np.float64(23.0), np.float64(23.033)]","[np.float64(63.214), np.float64(62.25), np.float64(62.286), np.float64(62.312), np.float64(62.667), np.float64(62.062), np.float64(61.312), np.float64(61.929)]",23.457,62.25,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY LOW,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
1733310836,"[226, 227, 228, 229, 230, 231, 232, 233, 234, 235]","[np.int64(383), np.int64(660), np.int64(1052), np.int64(1320), np.int64(1678), np.int64(2034), np.int64(2310), np.int64(2700), np.int64(2970), np.int64(3364)]","[np.float64(0.6300000000001091), np.float64(1.3100000000004002), np.float64(1.8900000000003274), np.float64(2.550000000000182), np.float64(2.9900000000002365), np.float64(3.4400000000000546), np.float64(3.75), np.float64(4.070000000000164), np.float64(4.4200000000005275), np.float64(4.769999999999982)]","[np.float64(23.58), np.float64(23.729), np.float64(23.8), np.float64(23.871), np.float64(23.9), np.float64(23.917), np.float64(23.857), np.float64(23.917), np.float64(23.933), np.float64(23.867)]","[np.float64(64.583), np.float64(62.812), np.float64(62.286), np.float64(61.438), np.float64(61.0), np.float64(61.429), np.float64(60.938), np.float64(61.429), np.float64(61.286), np.float64(60.643)]",23.457,64.75,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,23.0,COOL
1734700884,[],[],[],[],[],23.457,54.312,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734712247,[],[],[],[],[],23.45,54.571,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734538270,"[4156, 4157, 4158, 4159, 4160, 4161]","[np.int64(273), np.int64(618), np.int64(989), np.int64(1317), np.int64(1646), np.int64(1981)]","[np.float64(0.830000000000382), np.float64(1.3700000000003456), np.float64(2.0100000000002183), np.float64(2.519990000000689), np.float64(3.350000000000364), np.float64(4.0300000000002)]","[np.float64(23.429), np.float64(23.4), np.float64(23.417), np.float64(23.3), np.float64(23.46), np.float64(23.25)]","[np.float64(53.188), np.float64(53.188), np.float64(53.714), np.float64(54.143), np.float64(54.417), np.float64(54.571)]",23.45,54.071,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
1733406599,"[516, 517, 518, 519, 520, 521, 522, 523, 524, 525]","[np.int64(267), np.int64(656), np.int64(927), np.int64(1312), np.int64(1644), np.int64(1918), np.int64(2302), np.int64(2578), np.int64(2967), np.int64(3237)]","[np.float64(0.6200000000003456), np.float64(1.3099999999999454), np.float64(1.8600000000001273), np.float64(2.5099999999997635), np.float64(3.0799999999999272), np.float64(3.75), np.float64(4.130000000000109), np.float64(4.670000000000073), np.float64(5.199990000000071), np.float64(5.970000000000255)]","[np.float64(23.3), np.float64(23.35), np.float64(23.243), np.float64(23.171), np.float64(23.233), np.float64(23.171), np.float64(23.217), np.float64(23.2), np.float64(23.283), np.float64(23.214)]","[np.float64(59.688), np.float64(59.286), np.float64(59.312), np.float64(58.25), np.float64(57.5), np.float64(57.438), np.float64(57.5), np.float64(57.688), np.float64(58.0), np.float64(57.75)]",23.45,60.143,ON,VERY LOW,24.0,COOL,ON,VERY LOW,25.0,COOL,OFF,OFF,22.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY LOW,23.0,COOL,OFF,OFF,23.0,COOL,ON,VERY HIGH,23.0,COOL
1733836354,[],[],[],[],[],23.443,57.312,ON,VERY LOW,25.0,COOL,ON,OFF,21.6,DRY,ON,VERY LOW,22.0,COOL,ON,VERY LOW,22.4,COOL,ON,VERY HIGH,25.0,COOL,ON,MID,25.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1733836336,"[1856, 1857]","[np.int64(9), np.int64(18)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(23.443), np.float64(23.443)]","[np.float64(57.312), np.float64(57.312)]",23.443,57.312,ON,VERY LOW,25.0,COOL,ON,OFF,21.6,DRY,ON,VERY LOW,22.0,COOL,ON,VERY LOW,22.4,COOL,ON,VERY HIGH,25.0,COOL,ON,MID,25.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1734000367,"[2462, 2463, 2464, 2465, 2466, 2467, 2468, 2469, 2470, 2471]","[np.int64(336), np.int64(717), np.int64(990), np.int64(1377), np.int64(1650), np.int64(2039), np.int64(2310), np.int64(2696), np.int64(2978), np.int64(3338)]","[np.float64(0.900000000000091), np.float64(1.7599999999997635), np.float64(2.769999999999527), np.float64(3.630000000000109), np.float64(4.839999999999691), np.float64(5.569999999999709), np.float64(6.190000000000055), np.float64(7.279989999999543), np.float64(7.989999999999782), np.float64(8.709999999999582)]","[np.float64(23.386), np.float64(23.5), np.float64(23.386), np.float64(23.467), np.float64(23.486), np.float64(23.467), np.float64(23.486), np.float64(23.55), np.float64(23.4), np.float64(23.443)]","[np.float64(56.0), np.float64(56.5), np.float64(56.062), np.float64(56.857), np.float64(56.25), np.float64(56.5), np.float64(56.625), np.float64(56.286), np.float64(55.625), np.float64(56.125)]",23.443,55.625,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1733836310,"[1855, 1856, 1857]","[np.int64(26), np.int64(35), np.int64(44)]","[np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(23.443), np.float64(23.443), np.float64(23.443)]","[np.float64(57.312), np.float64(57.312), np.float64(57.312)]",23.443,57.312,ON,VERY LOW,25.0,COOL,ON,OFF,21.6,DRY,ON,VERY LOW,22.0,COOL,ON,VERY LOW,22.4,COOL,ON,VERY HIGH,25.0,COOL,ON,MID,25.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1734537882,"[4155, 4156, 4157, 4158, 4159, 4160, 4161]","[np.int64(388), np.int64(661), np.int64(1006), np.int64(1377), np.int64(1705), np.int64(2034), np.int64(2369)]","[np.float64(0.919999999999618), np.float64(1.75), np.float64(2.2899999999999636), np.float64(2.9299999999998363), np.float64(3.439990000000307), np.float64(4.269999999999982), np.float64(4.949999999999818)]","[np.float64(23.45), np.float64(23.429), np.float64(23.4), np.float64(23.417), np.float64(23.3), np.float64(23.46), np.float64(23.25)]","[np.float64(54.071), np.float64(53.188), np.float64(53.188), np.float64(53.714), np.float64(54.143), np.float64(54.417), np.float64(54.571)]",23.443,53.625,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,OFF,OFF,22.9,COOL,ON,VERY LOW,22.6,DRY,OFF,OFF,22.7,DRY,ON,HIGH,22.9,COOL,OFF,OFF,22.8,COOL,ON,MID,23.2,COOL
1733836345,[1857],[np.int64(9)],[np.float64(0.0)],[np.float64(23.443)],[np.float64(57.312)],23.443,57.312,ON,VERY LOW,25.0,COOL,ON,OFF,21.6,DRY,ON,VERY LOW,22.0,COOL,ON,VERY LOW,22.4,COOL,ON,VERY HIGH,25.0,COOL,ON,MID,25.0,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1734003705,"[2472, 2473, 2474, 2475, 2476, 2477, 2478, 2479, 2480, 2481]","[np.int64(344), np.int64(622), np.int64(1014), np.int64(1336), np.int64(1669), np.int64(1942), np.int64(2328), np.int64(2602), np.int64(2990), np.int64(3262)]","[np.float64(0.8500000000003638), np.float64(1.9400000000000546), np.float64(2.809990000000198), np.float64(3.5000000000004547), np.float64(4.510000000000218), np.float64(5.160000000000309), np.float64(6.059990000000198), np.float64(6.739990000000489), np.float64(7.630000000000564), np.float64(8.180000000000291)]","[np.float64(23.583), np.float64(23.514), np.float64(23.467), np.float64(23.317), np.float64(23.517), np.float64(23.414), np.float64(23.467), np.float64(23.371), np.float64(23.417), np.float64(23.343)]","[np.float64(56.357), np.float64(55.375), np.float64(55.786), np.float64(54.571), np.float64(53.571), np.float64(53.75), np.float64(53.643), np.float64(53.938), np.float64(53.429), np.float64(53.0)]",23.443,56.125,ON,HIGH,21.6,COOL,ON,VERY LOW,22.6,DRY,ON,LOW,23.4,COOL,ON,MID,22.5,FAN,ON,LOW,21.7,COOL,ON,HIGH,22.8,COOL,OFF,OFF,22.7,COOL,OFF,OFF,23.2,DRY
1734705952,"[4708, 4709, 4710, 4711, 4712, 4713, 4714]","[np.int64(332), np.int64(718), np.int64(986), np.int64(1800), np.int64(2131), np.int64(2515), np.int64(2786)]","[np.float64(0.020000000000010232), np.float64(1.0400000000000205), np.float64(1.0699900000000184), np.float64(1.1200000000000045), np.float64(1.1399999999999864), np.float64(1.160000000000025), np.float64(1.1800000000000068)]","[np.float64(23.486), np.float64(23.5), np.float64(23.429), np.float64(23.371), np.float64(23.357), np.float64(23.433), np.float64(23.329)]","[np.float64(54.375), np.float64(54.286), np.float64(54.812), np.float64(54.75), np.float64(55.5), np.float64(55.429), np.float64(55.188)]",23.443,54.562,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734710540,"[4719, 4720]","[np.int64(390), np.int64(659)]","[np.float64(0.030000000000001137), np.float64(0.05000000000001137)]","[np.float64(23.517), np.float64(23.457)]","[np.float64(55.571), np.float64(55.375)]",23.443,56.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
