timestamp,rows,time_taken,energy_consumption,future_temp,future_humi,current_temp,current_humi,weather_status,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
1736590253,[8374],[np.int64(641)],[np.float64(1.1900000000005093)],[np.float64(22.825)],[np.float64(68.0)],22.7,66.444,Clouds,ON,VERY HIGH,25.0,COOL,ON,VERY HIGH,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,24.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL
1735236066,[],[],[],[],[],22.7,61.0,Clouds,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
1733844174,[375],[np.int64(660)],[np.float64(1.5400000000004184)],[np.float64(22.757)],[np.float64(54.562)],22.688,54.167,Clouds,ON,MID,22.1,COOL,ON,VERY HIGH,20.0,FAN,ON,VERY HIGH,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,25.0,COOL,ON,MID,22.3,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1735236338,[],[],[],[],[],22.688,61.111,Clouds,ON,MID,23.4,COOL,ON,MID,22.8,COOL,ON,MID,22.9,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.5,COOL,OFF,OFF,22.9,COOL,ON,MID,23.0,COOL
1737141337,"[8996, 8997, 8998, 8999, 9000, 9001]","[np.int64(632), np.int64(1265), np.int64(1898), np.int64(2529), np.int64(3183), np.int64(3815)]","[np.float64(1.3300000000008367), np.float64(2.7399999999997817), np.float64(3.850000000000364), np.float64(5.5000000000009095), np.float64(6.3200000000006185), np.float64(8.260000000000218)]","[np.float64(22.725), np.float64(22.612), np.float64(22.712), np.float64(22.612), np.float64(22.557), np.float64(22.775)]","[np.float64(72.0), np.float64(70.556), np.float64(71.778), np.float64(69.889), np.float64(72.0), np.float64(69.611)]",22.688,71.778,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,23.0,COOL
1736267288,[],[],[],[],[],22.675,54.222,Clouds,ON,MID,23.0,COOL,ON,OFF,25.0,DRY,ON,VERY LOW,22.7,COOL,ON,VERY HIGH,22.9,COOL,OFF,OFF,22.5,DRY,ON,VERY HIGH,22.7,COOL,OFF,OFF,23.0,COOL,ON,VERY LOW,22.9,COOL
1733846259,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,FAN,ON,VERY LOW,21.7,COOL,ON,MID,23.4,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1736589614,"[8373, 8374]","[np.int64(639), np.int64(1280)]","[np.float64(1.389999999999418), np.float64(2.5799999999999272)]","[np.float64(22.7), np.float64(22.825)]","[np.float64(66.444), np.float64(68.0)]",22.675,66.556,Clouds,ON,VERY HIGH,25.0,COOL,ON,VERY HIGH,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,24.0,COOL,ON,VERY HIGH,23.0,COOL,ON,VERY HIGH,23.0,COOL
1736266992,[],[],[],[],[],22.675,54.222,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,DRY,ON,VERY LOW,22.7,COOL,ON,VERY HIGH,22.9,COOL,OFF,OFF,22.5,COOL,ON,VERY HIGH,22.7,COOL,OFF,OFF,23.0,COOL,ON,VERY LOW,22.9,COOL
1733846244,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,21.7,COOL,ON,MID,23.4,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1733846096,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,21.7,COOL,ON,MID,21.9,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1733846223,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,21.7,COOL,ON,MID,23.4,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1733846118,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,21.7,COOL,ON,MID,21.9,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1736267001,[],[],[],[],[],22.675,54.222,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,DRY,ON,VERY LOW,22.7,COOL,ON,VERY HIGH,22.9,COOL,OFF,OFF,22.5,COOL,ON,VERY HIGH,22.7,COOL,OFF,OFF,23.0,COOL,ON,VERY LOW,22.9,COOL
1736267010,[],[],[],[],[],22.675,54.222,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,DRY,ON,VERY LOW,22.7,COOL,ON,VERY HIGH,22.9,COOL,OFF,OFF,22.5,DRY,ON,VERY HIGH,22.7,COOL,OFF,OFF,23.0,COOL,ON,VERY LOW,22.9,COOL
1737152165,[],[],[],[],[],22.675,67.889,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,23.0,COOL
1733846108,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,21.7,COOL,ON,MID,21.9,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1733845909,[],[],[],[],[],22.675,52.778,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,20.0,FAN,ON,MID,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,25.0,COOL,ON,MID,21.9,FAN,ON,MID,21.6,COOL,ON,MID,21.5,COOL
1734544876,[],[],[],[],[],22.671,59.312,Clouds,ON,HIGH,20.0,COOL,ON,MID,23.4,COOL,ON,MID,22.9,COOL,ON,VERY LOW,22.6,DRY,ON,MID,22.7,DRY,ON,HIGH,22.9,COOL,ON,MID,22.8,COOL,ON,MID,23.2,COOL
1733842907,[],[],[],[],[],22.671,53.75,Clouds,ON,MID,22.1,COOL,ON,VERY HIGH,20.0,FAN,ON,VERY HIGH,22.4,COOL,ON,VERY LOW,22.4,DRY,ON,VERY LOW,25.0,COOL,ON,MID,21.9,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1737032507,"[8831, 8832, 8833, 8834, 8835, 8836]","[np.int64(633), np.int64(1265), np.int64(1898), np.int64(2530), np.int64(3163), np.int64(3794)]","[np.float64(1.4799999999995634), np.float64(2.5199999999986176), np.float64(3.779999999998836), np.float64(5.179999999998472), np.float64(6.619999999998981), np.float64(7.6799999999993815)]","[np.float64(22.6), np.float64(22.575), np.float64(22.612), np.float64(22.513), np.float64(22.65), np.float64(22.65)]","[np.float64(66.389), np.float64(66.278), np.float64(65.833), np.float64(65.556), np.float64(65.556), np.float64(65.389)]",22.662,67.778,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737038199,"[8840, 8841, 8842, 8843, 8844, 8845]","[np.int64(634), np.int64(1266), np.int64(1899), np.int64(2531), np.int64(3163), np.int64(3797)]","[np.float64(1.6300000000001091), np.float64(3.149999999999636), np.float64(4.869999999998981), np.float64(6.200000000000728), np.float64(7.350000000000364), np.float64(8.720000000000255)]","[np.float64(22.762), np.float64(22.912), np.float64(22.788), np.float64(22.788), np.float64(22.775), np.float64(22.812)]","[np.float64(62.833), np.float64(63.167), np.float64(62.222), np.float64(61.389), np.float64(62.667), np.float64(62.833)]",22.662,63.389,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737042627,"[8847, 8848, 8849, 8850, 8851, 8852]","[np.int64(633), np.int64(1266), np.int64(1899), np.int64(2531), np.int64(3164), np.int64(3796)]","[np.float64(1.0600000000004002), np.float64(2.4899999999997817), np.float64(4.130000000000109), np.float64(5.1899999999996), np.float64(6.509999999999309), np.float64(7.849999999999454)]","[np.float64(22.788), np.float64(22.788), np.float64(22.325), np.float64(22.575), np.float64(22.55), np.float64(22.562)]","[np.float64(63.056), np.float64(62.444), np.float64(62.389), np.float64(63.5), np.float64(63.333), np.float64(62.5)]",22.662,62.389,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737036301,"[8837, 8838, 8839, 8840, 8841, 8842]","[np.int64(633), np.int64(1265), np.int64(1898), np.int64(2532), np.int64(3164), np.int64(3797)]","[np.float64(1.5099999999993088), np.float64(2.8100000000004), np.float64(4.369999999999891), np.float64(6.0), np.float64(7.519999999999527), np.float64(9.239999999998872)]","[np.float64(22.65), np.float64(22.712), np.float64(22.662), np.float64(22.762), np.float64(22.912), np.float64(22.788)]","[np.float64(64.167), np.float64(64.222), np.float64(63.389), np.float64(62.833), np.float64(63.167), np.float64(62.222)]",22.65,65.389,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1736332697,[],[],[],[],[],22.65,61.222,Clouds,ON,VERY HIGH,21.0,COOL,ON,VERY HIGH,22.7,COOL,ON,MID,22.7,COOL,ON,VERY HIGH,23.0,COOL,ON,MID,22.5,COOL,ON,VERY HIGH,22.7,COOL,ON,MID,23.0,COOL,ON,MID,19.0,COOL
1737035670,"[8836, 8837, 8838, 8839, 8840, 8841]","[np.int64(631), np.int64(1264), np.int64(1896), np.int64(2529), np.int64(3163), np.int64(3795)]","[np.float64(1.0600000000004002), np.float64(2.569999999999709), np.float64(3.8700000000008004), np.float64(5.430000000000291), np.float64(7.0600000000004), np.float64(8.579999999999927)]","[np.float64(22.65), np.float64(22.65), np.float64(22.712), np.float64(22.662), np.float64(22.762), np.float64(22.912)]","[np.float64(65.389), np.float64(64.167), np.float64(64.222), np.float64(63.389), np.float64(62.833), np.float64(63.167)]",22.65,65.556,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737036934,"[8838, 8839, 8840, 8841, 8842, 8843]","[np.int64(632), np.int64(1265), np.int64(1899), np.int64(2531), np.int64(3164), np.int64(3796)]","[np.float64(1.3000000000010914), np.float64(2.860000000000582), np.float64(4.490000000000691), np.float64(6.010000000000218), np.float64(7.729999999999563), np.float64(9.06000000000131)]","[np.float64(22.712), np.float64(22.662), np.float64(22.762), np.float64(22.912), np.float64(22.788), np.float64(22.788)]","[np.float64(64.222), np.float64(63.389), np.float64(62.833), np.float64(63.167), np.float64(62.222), np.float64(61.389)]",22.65,64.167,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1736332688,[],[],[],[],[],22.65,61.222,Clouds,ON,VERY HIGH,21.0,COOL,ON,VERY HIGH,22.7,COOL,ON,MID,22.7,COOL,ON,VERY HIGH,23.0,COOL,ON,MID,22.5,COOL,ON,VERY HIGH,22.7,COOL,ON,MID,23.0,COOL,ON,MID,19.0,COOL
1737140704,"[8995, 8996, 8997, 8998, 8999, 9000]","[np.int64(633), np.int64(1265), np.int64(1898), np.int64(2531), np.int64(3162), np.int64(3816)]","[np.float64(0.6999999999998181), np.float64(2.030000000000655), np.float64(3.4399999999996), np.float64(4.550000000000182), np.float64(6.200000000000728), np.float64(7.020000000000437)]","[np.float64(22.688), np.float64(22.725), np.float64(22.612), np.float64(22.712), np.float64(22.612), np.float64(22.557)]","[np.float64(71.778), np.float64(72.0), np.float64(70.556), np.float64(71.778), np.float64(69.889), np.float64(72.0)]",22.65,68.833,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,23.0,COOL
1736332707,[],[],[],[],[],22.65,61.222,Clouds,ON,VERY HIGH,21.0,COOL,ON,VERY HIGH,22.7,COOL,ON,MID,22.7,COOL,ON,VERY HIGH,23.0,COOL,ON,MID,22.5,COOL,ON,VERY HIGH,22.7,COOL,ON,MID,23.0,COOL,ON,MID,19.0,COOL
1737049585,"[8857, 8858, 8859, 8860, 8861, 8862]","[np.int64(633), np.int64(1265), np.int64(1897), np.int64(2530), np.int64(3162), np.int64(3794)]","[np.float64(0.9800000000004729), np.float64(2.2399999999997817), np.float64(3.0800000000008367), np.float64(3.990000000000691), np.float64(5.040000000000873), np.float64(6.040000000000873)]","[np.float64(22.513), np.float64(22.575), np.float64(22.55), np.float64(22.588), np.float64(22.6), np.float64(22.625)]","[np.float64(63.944), np.float64(63.389), np.float64(64.278), np.float64(64.722), np.float64(63.444), np.float64(63.556)]",22.638,64.056,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1736855108,"[8786, 8787, 8788, 8789]","[np.int64(638), np.int64(1275), np.int64(1915), np.int64(2553)]","[np.float64(0.4099999999998545), np.float64(0.8600000000005821), np.float64(1.8699999999998909), np.float64(2.350000000000364)]","[np.float64(22.925), np.float64(23.162), np.float64(23.288), np.float64(23.4)]","[np.float64(62.889), np.float64(63.0), np.float64(63.0), np.float64(63.278)]",22.629,62.688,Clouds,OFF,OFF,23.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.4,COOL,OFF,OFF,23.3,COOL,OFF,OFF,25.0,COOL,ON,MID,25.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,22.0,COOL
1733840932,[],[],[],[],[],22.629,52.75,Clouds,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,20.0,COOL,ON,VERY HIGH,22.0,COOL,ON,VERY HIGH,22.4,COOL,ON,MID,25.0,COOL,ON,MID,21.9,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1736341606,[],[],[],[],[],22.625,61.722,Clouds,ON,VERY HIGH,23.2,COOL,ON,MID,22.7,COOL,ON,MID,22.7,COOL,ON,OFF,23.3,DRY,ON,HIGH,22.9,COOL,ON,VERY HIGH,22.7,COOL,ON,VERY LOW,23.0,COOL,ON,MID,19.0,DRY
1737053379,"[8863, 8864, 8865, 8866, 8867, 8868]","[np.int64(633), np.int64(1265), np.int64(1898), np.int64(2532), np.int64(3164), np.int64(3796)]","[np.float64(2.1099999999996726), np.float64(2.7100000000000364), np.float64(3.9099999999998545), np.float64(4.759999999999309), np.float64(6.079999999999927), np.float64(6.949999999999818)]","[np.float64(22.475), np.float64(22.238), np.float64(22.4), np.float64(22.475), np.float64(22.412), np.float64(22.45)]","[np.float64(62.5), np.float64(63.389), np.float64(63.556), np.float64(63.944), np.float64(63.556), np.float64(63.167)]",22.625,63.556,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737020256,"[8813, 8814, 8815, 8816, 8817, 8818]","[np.int64(632), np.int64(1264), np.int64(1897), np.int64(2529), np.int64(3161), np.int64(3794)]","[np.float64(0.9900000000006912), np.float64(1.9700000000002547), np.float64(2.930000000000291), np.float64(4.2500000000009095), np.float64(5.190000000000509), np.float64(6.520000000000437)]","[np.float64(22.75), np.float64(22.738), np.float64(22.612), np.float64(22.562), np.float64(22.562), np.float64(22.562)]","[np.float64(70.833), np.float64(70.5), np.float64(69.556), np.float64(69.0), np.float64(69.944), np.float64(69.333)]",22.625,68.722,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737048953,"[8856, 8857, 8858, 8859, 8860, 8861]","[np.int64(632), np.int64(1265), np.int64(1897), np.int64(2529), np.int64(3162), np.int64(3794)]","[np.float64(0.8299999999990177), np.float64(1.8099999999994907), np.float64(3.0699999999987995), np.float64(3.9099999999998545), np.float64(4.819999999999709), np.float64(5.869999999999891)]","[np.float64(22.638), np.float64(22.513), np.float64(22.575), np.float64(22.55), np.float64(22.588), np.float64(22.6)]","[np.float64(64.056), np.float64(63.944), np.float64(63.389), np.float64(64.278), np.float64(64.722), np.float64(63.444)]",22.625,63.222,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737031874,"[8830, 8831, 8832, 8833, 8834, 8835]","[np.int64(633), np.int64(1266), np.int64(1898), np.int64(2531), np.int64(3163), np.int64(3796)]","[np.float64(0.9800000000004729), np.float64(2.4600000000000364), np.float64(3.4999999999990905), np.float64(4.759999999999309), np.float64(6.159999999998945), np.float64(7.599999999999454)]","[np.float64(22.662), np.float64(22.6), np.float64(22.575), np.float64(22.612), np.float64(22.513), np.float64(22.65)]","[np.float64(67.778), np.float64(66.389), np.float64(66.278), np.float64(65.833), np.float64(65.556), np.float64(65.556)]",22.625,67.778,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737142602,"[8998, 8999, 9000, 9001, 9002, 9003]","[np.int64(633), np.int64(1264), np.int64(1918), np.int64(2550), np.int64(3182), np.int64(3813)]","[np.float64(1.110000000000582), np.float64(2.7600000000011278), np.float64(3.5800000000008367), np.float64(5.520000000000437), np.float64(6.600000000001273), np.float64(8.650000000000546)]","[np.float64(22.712), np.float64(22.612), np.float64(22.557), np.float64(22.775), np.float64(22.762), np.float64(22.85)]","[np.float64(71.778), np.float64(69.889), np.float64(72.0), np.float64(69.611), np.float64(69.5), np.float64(68.389)]",22.612,70.556,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,23.0,COOL
1737143866,"[9000, 9001, 9002, 9003, 9004, 9005]","[np.int64(654), np.int64(1286), np.int64(1918), np.int64(2549), np.int64(3182), np.int64(3814)]","[np.float64(0.819999999999709), np.float64(2.759999999999309), np.float64(3.8400000000001455), np.float64(5.889999999999418), np.float64(7.279999999998836), np.float64(8.8799999999992)]","[np.float64(22.557), np.float64(22.775), np.float64(22.762), np.float64(22.85), np.float64(22.8), np.float64(22.85)]","[np.float64(72.0), np.float64(69.611), np.float64(69.5), np.float64(68.389), np.float64(68.889), np.float64(68.444)]",22.612,69.889,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,25.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,23.0,COOL
1737022153,"[8816, 8817, 8818, 8819, 8820, 8821]","[np.int64(632), np.int64(1264), np.int64(1897), np.int64(2530), np.int64(3164), np.int64(3797)]","[np.float64(1.3200000000006185), np.float64(2.2600000000002183), np.float64(3.5900000000001455), np.float64(4.850000000000364), np.float64(5.889999999999418), np.float64(7.450000000000728)]","[np.float64(22.562), np.float64(22.562), np.float64(22.562), np.float64(22.538), np.float64(22.575), np.float64(22.512)]","[np.float64(69.0), np.float64(69.944), np.float64(69.333), np.float64(69.222), np.float64(69.278), np.float64(68.5)]",22.612,69.556,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737027215,"[8824, 8825, 8826, 8827, 8828]","[np.int64(632), np.int64(1263), np.int64(2128), np.int64(3392), np.int64(4026)]","[np.float64(1.4099999999998545), np.float64(2.910000000000764), np.float64(4.5), np.float64(8.160000000000764), np.float64(9.300000000000182)]","[np.float64(22.525), np.float64(22.525), np.float64(22.471), np.float64(22.538), np.float64(22.462)]","[np.float64(66.778), np.float64(65.556), np.float64(65.812), np.float64(66.222), np.float64(66.778)]",22.612,67.5,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1733843514,[],[],[],[],[],22.612,54.389,Clouds,ON,MID,22.1,COOL,ON,VERY HIGH,20.0,FAN,ON,VERY HIGH,22.4,COOL,ON,MID,22.4,DRY,ON,VERY LOW,25.0,COOL,ON,MID,22.3,COOL,ON,VERY HIGH,24.0,COOL,ON,MID,25.0,COOL
1737034405,"[8834, 8835, 8836, 8837, 8838, 8839]","[np.int64(632), np.int64(1265), np.int64(1896), np.int64(2529), np.int64(3161), np.int64(3794)]","[np.float64(1.3999999999996362), np.float64(2.8400000000001455), np.float64(3.9000000000005457), np.float64(5.4099999999998545), np.float64(6.710000000000946), np.float64(8.270000000000437)]","[np.float64(22.513), np.float64(22.65), np.float64(22.65), np.float64(22.65), np.float64(22.712), np.float64(22.662)]","[np.float64(65.556), np.float64(65.556), np.float64(65.389), np.float64(64.167), np.float64(64.222), np.float64(63.389)]",22.612,65.833,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1736854461,[],[],[],[],[],22.6,63.0,Clouds,OFF,OFF,23.0,COOL,ON,VERY LOW,23.0,COOL,ON,VERY HIGH,23.4,COOL,OFF,OFF,23.3,COOL,OFF,OFF,25.0,COOL,ON,MID,22.0,COOL,OFF,OFF,23.0,COOL,OFF,OFF,22.0,COOL
1737033140,"[8832, 8833, 8834, 8835, 8836, 8837]","[np.int64(632), np.int64(1265), np.int64(1897), np.int64(2530), np.int64(3161), np.int64(3794)]","[np.float64(1.0399999999990541), np.float64(2.2999999999992724), np.float64(3.6999999999989086), np.float64(5.139999999999418), np.float64(6.199999999999818), np.float64(7.709999999999127)]","[np.float64(22.575), np.float64(22.612), np.float64(22.513), np.float64(22.65), np.float64(22.65), np.float64(22.65)]","[np.float64(66.278), np.float64(65.833), np.float64(65.556), np.float64(65.556), np.float64(65.389), np.float64(64.167)]",22.6,66.389,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1737052747,"[8862, 8863, 8864, 8865, 8866, 8867]","[np.int64(632), np.int64(1265), np.int64(1897), np.int64(2530), np.int64(3164), np.int64(3796)]","[np.float64(1.0), np.float64(3.1099999999996726), np.float64(3.7100000000000364), np.float64(4.9099999999998545), np.float64(5.759999999999309), np.float64(7.079999999999927)]","[np.float64(22.625), np.float64(22.475), np.float64(22.238), np.float64(22.4), np.float64(22.475), np.float64(22.412)]","[np.float64(63.556), np.float64(62.5), np.float64(63.389), np.float64(63.556), np.float64(63.944), np.float64(63.556)]",22.6,63.444,Clouds,ON,MID,23.0,COOL,ON,VERY LOW,16.0,COOL,ON,VERY HIGH,23.4,COOL,ON,VERY HIGH,23.3,COOL,ON,VERY LOW,25.0,COOL,ON,MID,25.0,COOL,ON,MID,23.0,COOL,ON,VERY HIGH,22.0,COOL
1733847710,[],[],[],[],[],22.6,53.062,Clouds,ON,MID,21.6,COOL,ON,VERY HIGH,23.4,FAN,ON,MID,22.4,COOL,ON,HIGH,22.4,FAN,ON,VERY LOW,21.7,COOL,ON,MID,23.4,COOL,ON,MID,21.6,COOL,ON,MID,21.5,COOL
