current_temp,current_humi,total_time_maintained,total_energy_consumption,energy_efficiency,door_status,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
23.017,82.643,13211,11.890000000001237,1111.10176618996,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.017,80.143,3775,3.6899999999996,1023.0352303524145,1.0,ON,LOW,23.0,COOL,ON,LOW,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.017,78.714,13205,14.560000000003129,906.9368131866183,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
23.017,80.357,13202,14.299999999999272,923.2167832168302,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
23.017,79.786,9430,9.600000000001273,982.2916666665363,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.017,81.857,13205,14.309999999994943,922.7812718382017,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.017,76.5,12866,15.570000000005166,826.3326910723013,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.017,65.929,9429,15.829999999999018,595.641187618483,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
23.017,83.714,13208,11.829999999998108,1116.483516483695,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.017,76.5,12861,15.5099999999984,829.206963249602,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.017,76.929,12865,15.809999999997672,813.7254901961983,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.0,76.857,12861,15.150000000004184,848.9108910888745,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.0,79.5,12864,14.939999999995962,861.04417670706,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.0,71.286,3774,3.619999999999891,1042.54143646412,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
23.0,80.417,13203,12.340000000000146,1069.9351701782693,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
23.0,76.929,12862,15.720000000002074,818.1933842238107,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.0,69.929,13238,13.269999999995889,997.588545591869,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
23.0,82.071,13199,11.799999999995634,1118.5593220343121,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.0,78.643,1888,2.390000000001237,789.9581589954071,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.5,COOL
23.0,84.214,13199,12.729999999999563,1036.8421052631934,1.0,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
23.0,77.357,6126,7.309999999998581,838.0300957593965,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
23.0,65.571,3773,4.890000000000327,771.5746421267377,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.983,74.143,13130,23.419999999994616,560.6319385142194,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.983,75.286,625,0.7100000000000364,880.2816901407999,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.5,COOL,OFF,MED,21.5,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL
22.983,84.429,13204,14.19999999999709,929.859154929768,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
22.983,66.286,6285,8.210000000000036,765.5298416565131,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.983,65.714,628,0.8100000000013097,775.308641974055,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.983,76.571,12864,15.559999999997672,826.7352185091212,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.983,78.071,12862,15.389999999998508,835.7374918779237,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.983,77.429,12861,16.2400000000016,791.9334975368678,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.98,82.083,1887,1.6199999999989814,1164.8148148155472,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,23.5,COOL
22.98,84.417,13225,12.4900000000016,1058.847077661994,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
22.967,70.714,13201,13.369999999998072,987.3597606583323,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
22.967,79.071,12867,15.399999999999636,835.5194805195002,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,67.857,3773,7.3200000000006185,515.4371584699018,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.967,77.857,12866,13.88000000000011,926.945244956765,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,76.214,12865,15.140000000002146,849.7357992072772,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,77.286,9191,10.909999999999854,842.4381301558316,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,65.929,1886,2.4899999999997817,757.4297188755684,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.967,71.571,629,0.569999999999709,1103.508771930388,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
22.967,76.0,12899,14.540000000003602,887.1389270974419,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,76.429,12864,15.420000000000073,834.2412451361828,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,78.5,12863,15.310000000004038,840.169823644455,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.967,81.5,13200,13.940000000003238,946.9153515062363,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
22.96,78.0,1886,1.889999999999418,997.8835978839052,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL
22.95,75.714,12860,14.740000000000691,872.4559023066076,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.95,72.929,13130,24.380000000003747,538.5561936012298,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.95,71.071,3772,4.260000000001128,885.446009389437,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.95,77.214,612,0.6899999999995998,886.9565217396448,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.95,78.786,612,0.7700000000004366,794.8051948047441,1.0,ON,MED,22.0,COOL,ON,MED,22.5,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.95,78.786,1839,1.910000000000764,962.827225130505,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.95,70.857,1887,1.7900000000008731,1054.189944133564,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
22.95,65.857,13204,24.110000000000582,547.6565740356566,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.95,77.071,12863,15.659999999996217,821.3920817371078,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.95,79.143,3775,4.970000000002983,759.5573440639304,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.5,COOL
22.933,67.857,1886,3.8399999999983265,491.1458333335474,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.933,82.071,13207,14.120000000003529,935.3399433425425,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
22.933,71.571,14162,19.710000000004584,718.5185185183515,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.917,77.571,628,0.8299999999999272,756.6265060241627,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.5,COOL
22.917,67.0,13199,20.090000000001965,656.9935291189004,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.917,72.357,14456,20.350000000001273,710.3685503685059,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.917,75.357,12869,14.469999999997526,889.3572909469385,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.917,76.5,12889,14.56000000000222,885.2335164833815,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.917,77.0,3675,3.8900000000003274,944.7300771207431,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.9,80.714,13198,14.940000000003238,883.4002677374257,1.0,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
22.9,79.429,13200,14.919999999999163,884.718498659567,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
22.9,77.583,6126,7.710000000000946,794.5525291827819,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.9,77.5,12876,14.199999999999818,906.7605633802933,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.9,66.857,13200,25.150000000001455,524.8508946321764,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.9,67.643,13198,24.830000000000837,531.5344341522173,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.9,76.571,12911,14.650000000002365,881.2969283275028,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.883,66.071,13201,23.55999999999858,560.3140916808487,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.883,64.357,6284,10.429999999999382,602.4928092042543,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.883,78.0,12862,14.36999999999989,895.0591510090534,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.883,78.429,12860,14.549999999994725,883.8487972511796,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.883,76.0,12879,14.219999999998436,905.6962025317453,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.867,75.5,6131,6.650000000002365,921.9548872177173,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.867,72.143,1885,2.1899999999996,860.7305936074632,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.867,79.643,1842,1.8100000000013097,1017.6795580103134,1.0,ON,LOW,23.5,COOL,ON,LOW,23.5,COOL,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,23.5,COOL,ON,MED,23.0,COOL
22.867,65.143,1885,3.1099999999996726,606.1093247589063,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.867,69.357,1875,3.3299999999999272,563.0630630630753,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.867,75.857,12864,14.489999999999782,887.7846790890403,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.867,72.0,13134,25.74999999999727,510.05825242723853,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.867,76.643,9191,10.150000000001455,905.5172413791805,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.867,66.143,13198,21.75,606.8045977011494,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.85,69.071,13132,20.130000000001928,652.3596621956652,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.85,67.0,13199,23.419999999999163,563.5781383433165,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.85,72.429,629,0.3600000000005821,1747.2222222193973,1.0,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,LOW,21.5,COOL,ON,LOW,22.0,COOL,ON,LOW,22.0,COOL,OFF,LOW,22.0,COOL
22.85,72.143,629,0.7499999999990905,838.6666666676837,1.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.833,74.643,13130,19.790000000000873,663.4663971702588,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.833,70.071,13133,20.56000000000131,638.764591439648,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.833,71.643,13134,18.8799999999992,695.6567796610465,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.833,80.429,613,0.6699999999991633,914.925373135471,1.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.833,65.214,3772,6.230000000002292,605.4574638842074,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.817,66.286,13203,22.650000000000546,582.9139072847541,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.817,66.714,13202,23.74000000000069,556.1078348778271,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.817,67.357,13201,22.159999999998945,595.71299638992,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.817,65.857,629,1.0700000000006185,587.8504672893798,1.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
22.8,71.929,13129,19.499999999996362,673.2820512821769,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.8,73.786,13134,19.609999999995125,669.7603263642665,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.8,70.214,13132,25.640000000002146,512.1684867394267,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.8,68.571,13135,20.079999999999927,654.1334661354606,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.8,79.5,614,0.9799999999995634,626.530612245177,1.0,ON,MED,21.0,COOL,ON,MED,22.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,23.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.783,69.643,13133,20.710000000002765,634.1380975373369,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.783,80.643,13204,14.709999999998217,897.620666213569,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.783,67.214,13202,22.540000000000873,585.714285714263,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.783,78.357,13213,15.670000000000982,843.2035737076689,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.783,81.286,13202,14.669999999997344,899.9318336743279,1.0,ON,MED,23.0,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
22.767,68.571,13130,20.94000000000051,627.0296084049513,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
22.767,67.643,1885,3.0999999999994543,608.0645161291393,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.767,68.071,13204,23.149999999995998,570.3671706264485,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.767,74.214,13132,19.890000000002146,660.2312719959066,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.767,70.643,13130,24.80999999999767,529.222087867845,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
22.767,70.143,13132,23.31999999999789,563.1217838765518,1.0,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,21.5,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL,ON,HIGH,22.0,COOL
